"TIME","GEO","UNIT","CRIM","Value","Flag and Footnotes"
"2010","France (metropolitan)","Number","Homicide",":",""
"2010","France (metropolitan)","Number","Violent crime",":",""
"2010","France (metropolitan)","Number","Robbery",":",""
"2010","France (metropolitan)","Number","Domestic burglary",":",""
"2010","France (metropolitan)","Number","Motor vehicle theft",":",""
"2010","France (metropolitan)","Number","Drug trafficking",":",""
"2010","Croatia","Number","Total","73,328",""
"2010","Croatia","Number","Homicide","73",""
"2010","Croatia","Number","Violent crime","11,038",""
"2010","Croatia","Number","Robbery","1,245",""
"2010","Croatia","Number","Domestic burglary","3,104",""
"2010","Croatia","Number","Motor vehicle theft","1,568",""
"2010","Croatia","Number","Drug trafficking","7,784",""
"2010","Italy","Number","Total","2,621,019",""
"2010","Italy","Number","Homicide","567",""
"2010","Italy","Number","Violent crime","127,736",""
"2010","Italy","Number","Robbery","47,996",""
"2010","Italy","Number","Domestic burglary","171,269",""
"2010","Italy","Number","Motor vehicle theft","197,583",""
"2010","Italy","Number","Drug trafficking","32,761",""
"2010","Cyprus","Number","Total","8,387",""
"2010","Cyprus","Number","Homicide","7",""
"2010","Cyprus","Number","Violent crime",":",""
"2010","Cyprus","Number","Robbery","156",""
"2010","Cyprus","Number","Domestic burglary","3,232",""
"2010","Cyprus","Number","Motor vehicle theft","2,418",""
"2010","Cyprus","Number","Drug trafficking","851",""
"2010","Latvia","Number","Total","51,108",""
"2010","Latvia","Number","Homicide","82",""
"2010","Latvia","Number","Violent crime","1,414",""
"2010","Latvia","Number","Robbery","1,072",""
"2010","Latvia","Number","Domestic burglary","4,194",""
"2010","Latvia","Number","Motor vehicle theft","1,251",""
"2010","Latvia","Number","Drug trafficking","2,189",""
"2010","Lithuania","Number","Total","70,618",""
"2010","Lithuania","Number","Homicide","217",""
"2010","Lithuania","Number","Violent crime","3,703",""
"2010","Lithuania","Number","Robbery","2,727",""
"2010","Lithuania","Number","Domestic burglary","4,905",""
"2010","Lithuania","Number","Motor vehicle theft","2,060",""
"2010","Lithuania","Number","Drug trafficking","896",""
"2010","Luxembourg","Number","Total","30,532",""
"2010","Luxembourg","Number","Homicide","8",""
"2010","Luxembourg","Number","Violent crime","3,319",""
"2010","Luxembourg","Number","Robbery","316",""
"2010","Luxembourg","Number","Domestic burglary","1,487",""
"2010","Luxembourg","Number","Motor vehicle theft","357",""
"2010","Luxembourg","Number","Drug trafficking","2,574",""
"2010","Hungary","Number","Total","447,186",""
"2010","Hungary","Number","Homicide","132",""
"2010","Hungary","Number","Violent crime","38,445",""
"2010","Hungary","Number","Robbery","3,396",""
"2010","Hungary","Number","Domestic burglary","19,865",""
"2010","Hungary","Number","Motor vehicle theft","8,624",""
"2010","Hungary","Number","Drug trafficking","794",""
"2010","Malta","Number","Total","13,296",""
"2010","Malta","Number","Homicide","4",""
"2010","Malta","Number","Violent crime","372",""
"2010","Malta","Number","Robbery","196",""
"2010","Malta","Number","Domestic burglary","703",""
"2010","Malta","Number","Motor vehicle theft","372",""
"2010","Malta","Number","Drug trafficking","181",""
"2010","Netherlands","Number","Total","1,192,640",""
"2010","Netherlands","Number","Homicide","144",""
"2010","Netherlands","Number","Violent crime","112,695",""
"2010","Netherlands","Number","Robbery","10,925",""
"2010","Netherlands","Number","Domestic burglary","102,795",""
"2010","Netherlands","Number","Motor vehicle theft","16,650",""
"2010","Netherlands","Number","Drug trafficking","17,275",""
"2010","Austria","Number","Total","535,745",""
"2010","Austria","Number","Homicide","56",""
"2010","Austria","Number","Violent crime","44,618",""
"2010","Austria","Number","Robbery","4,310",""
"2010","Austria","Number","Domestic burglary","15,747",""
"2010","Austria","Number","Motor vehicle theft","5,150",""
"2010","Austria","Number","Drug trafficking","2,167",""
"2010","Poland","Number","Total","1,151,157",""
"2010","Poland","Number","Homicide","436",""
"2010","Poland","Number","Violent crime","49,194",""
"2010","Poland","Number","Robbery","19,359",""
"2010","Poland","Number","Domestic burglary","37,941",""
"2010","Poland","Number","Motor vehicle theft","16,539",""
"2010","Poland","Number","Drug trafficking","4,668",""
"2010","Portugal","Number","Total","422,587",""
"2010","Portugal","Number","Homicide","124",""
"2010","Portugal","Number","Violent crime","24,251",""
"2010","Portugal","Number","Robbery","20,423",""
"2010","Portugal","Number","Domestic burglary","26,641",""
"2010","Portugal","Number","Motor vehicle theft","20,288",""
"2010","Portugal","Number","Drug trafficking","4,546",""
"2010","Romania","Number","Total","292,682",""
"2010","Romania","Number","Homicide","404",""
"2010","Romania","Number","Violent crime","5,488",""
"2010","Romania","Number","Robbery","2,484",""
"2010","Romania","Number","Domestic burglary","14,197",""
"2010","Romania","Number","Motor vehicle theft","2,531",""
"2010","Romania","Number","Drug trafficking","3,852",""
"2010","Slovenia","Number","Total","89,489",""
"2010","Slovenia","Number","Homicide","10",""
"2010","Slovenia","Number","Violent crime","2,776",""
"2010","Slovenia","Number","Robbery","463",""
"2010","Slovenia","Number","Domestic burglary","2,563",""
"2010","Slovenia","Number","Motor vehicle theft","534",""
"2010","Slovenia","Number","Drug trafficking","1,756",""
"2010","Slovakia","Number","Total","95,252",""
"2010","Slovakia","Number","Homicide","89",""
"2010","Slovakia","Number","Violent crime","8,094",""
"2010","Slovakia","Number","Robbery","1,188",""
"2010","Slovakia","Number","Domestic burglary","1,876",""
"2010","Slovakia","Number","Motor vehicle theft","3,354",""
"2010","Slovakia","Number","Drug trafficking","584",""
"2010","Finland","Number","Total","431,623",""
"2010","Finland","Number","Homicide","112",""
"2010","Finland","Number","Violent crime","39,640",""
"2010","Finland","Number","Robbery","1,508",""
"2010","Finland","Number","Domestic burglary","6,453",""
"2010","Finland","Number","Motor vehicle theft","11,150",""
"2010","Finland","Number","Drug trafficking","7,566",""
"2010","Sweden","Number","Total","1,370,399",""
"2010","Sweden","Number","Homicide","91",""
"2010","Sweden","Number","Violent crime","113,262",""
"2010","Sweden","Number","Robbery","9,219",""
"2010","Sweden","Number","Domestic burglary","19,774",""
"2010","Sweden","Number","Motor vehicle theft","35,009",""
"2010","Sweden","Number","Drug trafficking","10,321",""
"2010","England and Wales","Number","Total","4,150,097",""
"2010","England and Wales","Number","Homicide","642",""
"2010","England and Wales","Number","Violent crime","953,047",""
"2010","England and Wales","Number","Robbery","76,189",""
"2010","England and Wales","Number","Domestic burglary","258,165",""
"2010","England and Wales","Number","Motor vehicle theft","106,162",""
"2010","England and Wales","Number","Drug trafficking","32,336",""
"2010","Scotland","Number","Total","323,060",""
"2010","Scotland","Number","Homicide","88",""
"2010","Scotland","Number","Violent crime","21,499",""
"2010","Scotland","Number","Robbery","2,557",""
"2010","Scotland","Number","Domestic burglary","17,657",""
"2010","Scotland","Number","Motor vehicle theft","8,716",""
"2010","Scotland","Number","Drug trafficking","7,138",""
"2010","Northern Ireland (UK)","Number","Total","105,040",""
"2010","Northern Ireland (UK)","Number","Homicide","28",""
"2010","Northern Ireland (UK)","Number","Violent crime","33,033",""
"2010","Northern Ireland (UK)","Number","Robbery","1,306",""
"2010","Northern Ireland (UK)","Number","Domestic burglary","7,081",""
"2010","Northern Ireland (UK)","Number","Motor vehicle theft","2,719",""
"2010","Northern Ireland (UK)","Number","Drug trafficking","762",""
"2010","Iceland","Number","Total","14,911",""
"2010","Iceland","Number","Homicide","2",""
"2010","Iceland","Number","Violent crime",":",""
"2010","Iceland","Number","Robbery","42",""
"2010","Iceland","Number","Domestic burglary","2,866",""
"2010","Iceland","Number","Motor vehicle theft",":",""
"2010","Iceland","Number","Drug trafficking","95",""
"2010","Liechtenstein","Number","Total","1,046",""
"2010","Liechtenstein","Number","Homicide","1",""
"2010","Liechtenstein","Number","Violent crime","86",""
"2010","Liechtenstein","Number","Robbery","2",""
"2010","Liechtenstein","Number","Domestic burglary","118",""
"2010","Liechtenstein","Number","Motor vehicle theft","8",""
"2010","Liechtenstein","Number","Drug trafficking","531",""
"2010","Norway","Number","Total","270,656",""
"2010","Norway","Number","Homicide","29",""
"2010","Norway","Number","Violent crime","24,222",""
"2010","Norway","Number","Robbery","1,687",""
"2010","Norway","Number","Domestic burglary","7,284",""
"2010","Norway","Number","Motor vehicle theft","10,858",""
"2010","Norway","Number","Drug trafficking","21,954",""
"2010","Switzerland","Number","Total","656,858",""
"2010","Switzerland","Number","Homicide","53",""
"2010","Switzerland","Number","Violent crime","14,105",""
"2010","Switzerland","Number","Robbery","2,853",""
"2010","Switzerland","Number","Domestic burglary","24,119",""
"2010","Switzerland","Number","Motor vehicle theft","7,856",""
"2010","Switzerland","Number","Drug trafficking","19,086",""
"2010","Montenegro","Number","Total","6,994",""
"2010","Montenegro","Number","Homicide","15",""
"2010","Montenegro","Number","Violent crime","352",""
"2010","Montenegro","Number","Robbery","137",""
"2010","Montenegro","Number","Domestic burglary",":",""
"2010","Montenegro","Number","Motor vehicle theft",":",""
"2010","Montenegro","Number","Drug trafficking","307",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Total",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Homicide",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Violent crime",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Robbery",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Domestic burglary",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Motor vehicle theft",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Drug trafficking",":",""
"2010","Serbia","Number","Total","101,132",""
"2010","Serbia","Number","Homicide","123",""
"2010","Serbia","Number","Violent crime","32,167",""
"2010","Serbia","Number","Robbery","27,660",""
"2010","Serbia","Number","Domestic burglary","6,849",""
"2010","Serbia","Number","Motor vehicle theft","3,286",""
"2010","Serbia","Number","Drug trafficking","5,573",""
"2010","Turkey","Number","Total","1,521,723",""
"2010","Turkey","Number","Homicide","2,343",""
"2010","Turkey","Number","Violent crime","234,707",""
"2010","Turkey","Number","Robbery","8,575",""
"2010","Turkey","Number","Domestic burglary","90,103",""
"2010","Turkey","Number","Motor vehicle theft","13,633",""
"2010","Turkey","Number","Drug trafficking","81,060",""
"2010","Albania","Number","Total",":",""
"2010","Albania","Number","Homicide",":",""
"2010","Albania","Number","Violent crime",":",""
"2010","Albania","Number","Robbery",":",""
"2010","Albania","Number","Domestic burglary",":",""
"2010","Albania","Number","Motor vehicle theft",":",""
"2010","Albania","Number","Drug trafficking",":",""
"2010","Bosnia and Herzegovina","Number","Total",":",""
"2010","Bosnia and Herzegovina","Number","Homicide",":",""
"2010","Bosnia and Herzegovina","Number","Violent crime",":",""
"2010","Bosnia and Herzegovina","Number","Robbery",":",""
"2010","Bosnia and Herzegovina","Number","Domestic burglary",":",""
"2010","Bosnia and Herzegovina","Number","Motor vehicle theft",":",""
"2010","Bosnia and Herzegovina","Number","Drug trafficking",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total","36,822",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Homicide","64",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Violent crime","18,161",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","544",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Domestic burglary","4,485",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Motor vehicle theft","340",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Drug trafficking","482",""
"2010","Russia","Number","Total",":",""
"2010","Russia","Number","Homicide",":",""
"2010","Russia","Number","Violent crime",":",""
"2010","Russia","Number","Robbery",":",""
"2010","Russia","Number","Domestic burglary",":",""
"2010","Russia","Number","Motor vehicle theft",":",""
"2010","Russia","Number","Drug trafficking",":",""
"2010","South Africa","Number","Total",":",""
"2010","South Africa","Number","Homicide",":",""
"2010","South Africa","Number","Violent crime",":",""
"2010","South Africa","Number","Robbery",":",""
"2010","South Africa","Number","Domestic burglary",":",""
"2010","South Africa","Number","Motor vehicle theft",":",""
"2010","South Africa","Number","Drug trafficking",":",""
"2010","Canada","Number","Total",":",""
"2010","Canada","Number","Homicide",":",""
"2010","Canada","Number","Violent crime",":",""
"2010","Canada","Number","Robbery",":",""
"2010","Canada","Number","Domestic burglary",":",""
"2010","Canada","Number","Motor vehicle theft",":",""
"2010","Canada","Number","Drug trafficking",":",""
"2010","United States","Number","Total",":",""
"2010","United States","Number","Homicide",":",""
"2010","United States","Number","Violent crime",":",""
